Filename,Participant,Label
200306_2024_00-07-22.55--00-07-23.14.wav,P01,selftalk
200306_2024_00-14-03.61--00-14-04.068.wav,P01,selftalk
200306_2024_00-07-38.3--00-07-39.75.wav,P01,selftalk
200329_1113_00-09-39.36--00-09-40.87.wav,P01,selftalk
200229_2251_00-05-00.42798--00-05-02.272.wav,P01,selftalk
200329_1113_00-12-36.63--00-12-38.29.wav,P01,selftalk
200306_2024_00-01-43.33--00-01-45.96.wav,P01,selftalk
200229_2251_00-03-54.96--00-03-56.57.wav,P01,selftalk
200329_1113_00-18-14.66--00-18-15.88.wav,P01,selftalk
200306_2024_00-15-35.67--00-15-37.03.wav,P01,selftalk
200229_2251_00-01-14.15--00-01-16.37.wav,P01,selftalk
200306_2024_00-00-54.09--00-00-54.61.wav,P01,selftalk
200306_2024_00-03-00.412--00-03-01.68.wav,P01,selftalk
200229_2244_00-05-09.511--00-05-11.04.wav,P01,selftalk
200306_2024_00-01-57.88--00-01-59.wav,P01,selftalk
200306_2024_00-08-29.08--00-08-32.95.wav,P01,selftalk
200229_2251_00-01-00.20698--00-01-07.937.wav,P01,selftalk
200306_2024_00-00-43.74--00-00-44.26.wav,P01,selftalk
200306_2024_00-13-41.77--00-13-42.41.wav,P01,selftalk
200329_1113_00-15-23.98--00-15-24.93.wav,P01,selftalk
200229_2244_00-03-35.78--00-03-36.28.wav,P01,selftalk
200329_1113_00-06-30.97--00-06-36.38.wav,P01,selftalk
200329_1113_00-02-48.89--00-02-50.18.wav,P01,selftalk
200229_2251_00-00-38.72--00-00-40.16.wav,P01,selftalk
210113_2220_00-01-00.76--00-01-02.09.wav,P01,selftalk
200306_2024_00-13-13.18--00-13-13.79.wav,P01,selftalk
200229_2251_00-01-21.23--00-01-24.52.wav,P01,selftalk
200229_2244_00-04-26.6--00-04-27.96.wav,P01,selftalk
200229_2251_00-05-11.34--00-05-12.14.wav,P01,selftalk
200306_2024_00-09-48.54--00-09-50.07.wav,P01,selftalk
200229_2251_00-00-54.12--00-00-54.53.wav,P01,selftalk
200306_2024_00-21-22.34--00-21-24.07.wav,P01,selftalk
200306_2024_00-02-17.37--00-02-20.05.wav,P01,selftalk
200329_1113_00-17-56.2--00-17-57.4.wav,P01,selftalk
200229_2244_00-01-23.36--00-01-24.31.wav,P01,selftalk
200306_2024_00-19-05.911--00-19-10.22.wav,P01,selftalk
210113_2220_00-01-03.1--00-01-05.15.wav,P01,selftalk
200306_2024_00-14-47.04--00-14-48.02.wav,P01,selftalk
200329_1113_00-17-23.5--00-17-24.41.wav,P01,selftalk
200229_2251_00-01-37.77--00-01-39.49.wav,P01,selftalk
200306_2024_00-00-33.18--00-00-33.57.wav,P01,selftalk
200229_2244_00-00-34.96--00-00-35.96.wav,P01,selftalk
200306_2024_00-16-43.56--00-16-45.27.wav,P01,selftalk
200306_2024_00-03-56.38--00-03-57.12.wav,P01,selftalk
200229_2244_00-00-30.13--00-00-31.72.wav,P01,selftalk
200229_2251_00-02-03.888--00-02-04.886.wav,P01,selftalk
200329_1113_00-14-18.39--00-14-18.91.wav,P01,selftalk
200306_2024_00-04-31.35--00-04-32.72.wav,P01,selftalk
200306_2024_00-08-08.655--00-08-09.506.wav,P01,selftalk
200329_1113_00-15-26.23--00-15-28.05.wav,P01,selftalk
200306_2024_00-20-05.32--00-20-06.499.wav,P01,selftalk
200329_1113_00-01-23.33--00-01-24.92.wav,P01,selftalk
200329_1113_00-09-36.16--00-09-37.08.wav,P01,selftalk
200229_2244_00-03-05.94--00-03-06.706.wav,P01,selftalk
210113_2220_00-02-19.61--00-02-21.08.wav,P01,selftalk
200306_2024_00-02-33.27--00-02-35.44.wav,P01,selftalk
200306_2024_00-13-54.12--00-13-54.65.wav,P01,selftalk
200306_2024_00-21-33.77--00-21-35.34.wav,P01,selftalk
200229_2251_00-00-49.32--00-00-50.88.wav,P01,selftalk
200229_2251_00-04-51.31--00-04-53.47.wav,P01,selftalk
200229_2244_00-03-58.62--00-03-58.97.wav,P01,selftalk
200306_2024_00-08-27.01--00-08-28.26.wav,P01,selftalk
200329_1113_00-02-20.58--00-02-22.94.wav,P01,selftalk
200306_2024_00-17-20.84--00-17-21.48.wav,P01,selftalk
200306_2024_00-07-50.98--00-07-51.79.wav,P01,selftalk
200306_2024_00-07-55.39--00-07-56.69.wav,P01,selftalk
200329_1113_00-13-05.068--00-13-05.847.wav,P01,selftalk
210113_2220_00-03-14.7--00-03-16.31.wav,P01,selftalk
200229_2244_00-04-29.93--00-04-30.76.wav,P01,selftalk
200329_1113_00-01-50.5--00-01-53.46.wav,P01,selftalk
200229_2251_00-02-01.335--00-02-02.581.wav,P01,selftalk
200306_2024_00-00-17.54--00-00-18.96.wav,P01,selftalk
200306_2024_00-11-48.69--00-11-49.65.wav,P01,selftalk
200229_2251_00-00-12.53--00-00-13.61.wav,P01,selftalk
200306_2024_00-03-14.8--00-03-17.19.wav,P01,selftalk
200229_2244_00-02-15.1--00-02-15.55.wav,P01,selftalk
200329_1113_00-00-17.08--00-00-17.38.wav,P01,selftalk
200329_1113_00-01-33.53--00-01-35.22.wav,P01,selftalk
200229_2251_00-02-16.04--00-02-17.06.wav,P01,selftalk
210113_2220_00-03-23.31--00-03-25.39.wav,P01,selftalk
200306_2024_00-00-23.19--00-00-24.5.wav,P01,selftalk
200329_1113_00-02-44.86--00-02-46.04.wav,P01,selftalk
200306_2024_00-09-56.7--00-09-57.87.wav,P01,selftalk
200306_2024_00-18-43.44--00-18-44.22.wav,P01,selftalk
200306_2024_00-02-12.37--00-02-12.82.wav,P01,selftalk
200306_2024_00-18-25.97--00-18-27.6.wav,P01,selftalk
200329_1113_00-14-06.278--00-14-07.056.wav,P01,selftalk
210113_2220_00-03-04.57--00-03-06.51.wav,P01,selftalk
200329_1113_00-01-20.75--00-01-22.41.wav,P01,selftalk
200306_2024_00-04-43.11--00-04-43.48.wav,P01,selftalk
200306_2024_00-04-24.94--00-04-25.35.wav,P01,selftalk
200229_2251_00-00-05.689--00-00-06.499.wav,P01,selftalk
200306_2024_00-03-37.01--00-03-39.77.wav,P01,selftalk
200309_2035_00-00-25.42--00-00-27.94.wav,P01,selftalk
200329_1113_00-07-20.76--00-07-21.86.wav,P01,selftalk
200306_2024_00-14-10.58--00-14-11.07.wav,P01,selftalk
200306_2024_00-07-47.86--00-07-49.21.wav,P01,selftalk
200306_2024_00-02-00.15798--00-02-01.613.wav,P01,selftalk
200329_1113_00-12-13.05--00-12-14.34.wav,P01,selftalk
200229_2244_00-04-34.66--00-04-35.98.wav,P01,selftalk
200229_2244_00-06-39.1--00-06-40.57.wav,P01,selftalk
200329_1113_00-03-54.79--00-03-55.99.wav,P01,selftalk
200229_2156_00-04-34.98--00-04-36.71.wav,P01,selftalk
200306_2024_00-05-12.06--00-05-22.97.wav,P01,selftalk
200329_1113_00-09-41.64--00-09-43.95.wav,P01,selftalk
200306_2024_00-10-24.4--00-10-27.8.wav,P01,selftalk
200229_2251_00-00-07.748--00-00-09.639.wav,P01,selftalk
200306_2024_00-03-26.63--00-03-27.25.wav,P01,selftalk
210113_2220_00-02-46.56--00-02-47.08.wav,P01,selftalk
200329_1113_00-12-33.85--00-12-35.88.wav,P01,selftalk
200306_2024_00-14-20.15--00-14-20.82.wav,P01,selftalk
200229_2244_00-02-48.86--00-02-49.27.wav,P01,selftalk
200229_2244_00-00-07.881--00-00-12.55.wav,P01,selftalk
200229_2251_00-01-28.33--00-01-29.81.wav,P01,selftalk
200229_2244_00-03-45.9--00-03-48.26.wav,P01,selftalk
200329_1113_00-14-54.6--00-14-56.32.wav,P01,selftalk
200229_2244_00-01-00.508--00-01-03.024.wav,P01,selftalk
200229_2244_00-00-46.89--00-00-47.49.wav,P01,selftalk
200306_2024_00-03-17.85--00-03-19.wav,P01,selftalk
200229_2244_00-04-51.85--00-04-53.16.wav,P01,selftalk
200229_2251_00-00-17.93--00-00-18.8.wav,P01,selftalk
200229_2244_00-03-17.81--00-03-18.39.wav,P01,selftalk
200306_2024_00-17-31.11--00-17-31.68.wav,P01,selftalk
200309_2035_00-00-54.81--00-00-55.57.wav,P01,selftalk
210113_2220_00-00-03.61--00-00-04.93.wav,P01,selftalk
200229_2251_00-01-43.02--00-01-44.13.wav,P01,selftalk
200306_2024_00-04-16.38--00-04-16.94.wav,P01,selftalk
200306_2024_00-07-52.73--00-07-53.03.wav,P01,selftalk
200306_2024_00-00-36.3--00-00-37.6.wav,P01,selftalk
200229_2244_00-02-41.98--00-02-42.38.wav,P01,selftalk
210113_2220_00-00-54.22--00-00-55.8.wav,P01,selftalk
200306_2024_00-15-58.26--00-16-01.239.wav,P01,selftalk
200306_2024_00-12-04.106--00-12-04.69.wav,P01,selftalk
200329_1113_00-17-11.87--00-17-13.22.wav,P01,selftalk
200329_1113_00-14-51.6--00-14-53.75.wav,P01,selftalk
200229_2244_00-00-43.28--00-00-44.14.wav,P01,selftalk
200229_2251_00-01-54.17--00-01-55.91.wav,P01,selftalk
200306_2024_00-02-07.055--00-02-09.637.wav,P01,selftalk
210113_2220_00-02-24.38--00-02-25.82.wav,P01,selftalk
200229_2244_00-04-19.65--00-04-20.95.wav,P01,selftalk
200229_2251_00-03-00.11299--00-03-03.238.wav,P01,selftalk
200229_2244_00-01-31.05--00-01-32.46.wav,P01,selftalk
200306_2024_00-04-33.38--00-04-34.75.wav,P01,selftalk
200229_2251_00-00-10.15--00-00-11.34.wav,P01,selftalk
200229_2244_00-03-57.62--00-03-58.37.wav,P01,selftalk
200329_1113_00-08-28.11--00-08-28.71.wav,P01,selftalk
210113_2220_00-00-56.33--00-01-00.06.wav,P01,selftalk
200306_2024_00-18-47.61--00-18-48.26.wav,P01,selftalk
200229_2244_00-00-28.29--00-00-28.89.wav,P01,selftalk
200306_2024_00-14-40.86--00-14-41.75.wav,P01,selftalk
200306_2024_00-04-58.97--00-04-59.73.wav,P01,selftalk
210113_2220_00-02-22.57--00-02-23.53.wav,P01,selftalk
200306_2024_00-03-55.17--00-03-55.51.wav,P01,selftalk
200306_2024_00-21-30.24--00-21-32.33.wav,P01,selftalk
200329_1113_00-03-23.35--00-03-25.68.wav,P01,selftalk
200329_1113_00-18-36.02--00-18-36.87.wav,P01,selftalk
200302_2140_00-01-02.315--00-01-04.469.wav,P01,selftalk
200229_2244_00-01-29.43--00-01-30.29.wav,P01,selftalk
200229_2244_00-02-42.73--00-02-44.36.wav,P01,selftalk
200229_2244_00-02-54.8--00-02-57.02.wav,P01,selftalk
200229_2244_00-00-44.54--00-00-46.53.wav,P01,selftalk
200229_2251_00-02-18.32--00-02-19.43.wav,P01,selftalk
200306_2024_00-21-36.42--00-21-37.25.wav,P01,selftalk
200309_2035_00-00-02.48--00-00-04.353.wav,P01,selftalk
200306_2024_00-17-42.95--00-17-43.72.wav,P01,selftalk
200306_2024_00-18-55.93--00-18-56.47.wav,P01,selftalk
200306_2024_00-12-46.74--00-12-48.35.wav,P01,selftalk
200306_2024_00-03-05.394--00-03-06.529.wav,P01,selftalk
200229_2244_00-03-44.17--00-03-44.82.wav,P01,selftalk
200329_1113_00-12-27.35--00-12-29.54.wav,P01,selftalk
200306_2024_00-02-04.795--00-02-06.005.wav,P01,selftalk
200309_2035_00-01-00.87--00-01-02.03.wav,P01,selftalk
200229_2156_00-00-19.85--00-00-20.9.wav,P01,selftalk
200329_1113_00-07-22.47--00-07-24.62.wav,P01,selftalk
200229_2244_00-04-13.38--00-04-14.77.wav,P01,selftalk
210113_2220_00-03-19.87--00-03-22.59.wav,P01,selftalk
200306_2024_00-16-25.34--00-16-25.79.wav,P01,selftalk
200306_2024_00-01-34.73--00-01-35.67.wav,P01,selftalk
200306_2024_00-13-51.83--00-13-53.28.wav,P01,selftalk
200229_2244_00-02-45.28--00-02-46.23.wav,P01,selftalk
200229_2244_00-01-04.355--00-01-07.343.wav,P01,selftalk
200306_2024_00-17-44.48--00-17-45.58.wav,P01,selftalk
200306_2024_00-06-37.62--00-06-41.81.wav,P01,selftalk
200229_2251_00-02-31.79--00-02-35.04.wav,P01,selftalk
200112_1235_00-01-22.45--00-01-23.37.wav,P01,selftalk
200229_2244_00-00-23.06--00-00-24.64.wav,P01,selftalk
200306_2024_00-10-38.06--00-10-39.6.wav,P01,selftalk
200229_2251_00-01-25.6--00-01-26.49.wav,P01,selftalk
200306_2024_00-06-57--00-06-57.29.wav,P01,selftalk
200329_1113_00-16-43.98--00-16-48.92.wav,P01,selftalk
200306_2024_00-02-15.08--00-02-16.22.wav,P01,selftalk
200229_2244_00-05-22.03--00-05-23.17.wav,P01,selftalk
200229_2251_00-02-49.85--00-02-50.97.wav,P01,selftalk
200229_2244_00-01-59.47--00-02-00.41798.wav,P01,selftalk
200202_1819_00-00-05.578--00-00-06.005.wav,P01,selftalk
200329_1113_00-15-21.94--00-15-23.12.wav,P01,selftalk
210113_2220_00-00-05.6--00-00-07.3.wav,P01,selftalk
200229_2244_00-04-08.442--00-04-09.482.wav,P01,selftalk
200229_2244_00-03-04.755--00-03-05.273.wav,P01,selftalk
200229_2244_00-04-23--00-04-24.18.wav,P01,selftalk
200306_2024_00-10-20.42--00-10-22.56.wav,P01,selftalk
200229_2244_00-03-39.55--00-03-41.58.wav,P01,selftalk
200329_1113_00-06-21.96--00-06-23.48.wav,P01,selftalk
200329_1113_00-10-35.77--00-10-37.09.wav,P01,selftalk
200306_2024_00-11-12.76--00-11-14.15.wav,P01,selftalk
200306_2024_00-00-41.94--00-00-42.93.wav,P01,selftalk
200229_2244_00-03-55.63--00-03-55.98.wav,P01,selftalk
200309_2035_00-00-31.81--00-00-33.35.wav,P01,selftalk
200229_2251_00-03-37.73--00-03-38.43.wav,P01,selftalk
200306_2024_00-13-55.38--00-13-55.93.wav,P01,selftalk
200306_2024_00-11-00.372--00-11-02.056.wav,P01,selftalk
210113_2220_00-02-01.74--00-02-03.94.wav,P01,selftalk
200306_2024_00-02-28.21--00-02-29.9.wav,P01,selftalk
200229_2244_00-00-50.06--00-00-51.34.wav,P01,selftalk
200306_2024_00-10-06.931--00-10-09.236.wav,P01,selftalk
200306_2024_00-09-33.44--00-09-35.15.wav,P01,selftalk
200306_2024_00-16-29.68--00-16-30.95.wav,P01,selftalk
200329_1113_00-08-12.68--00-08-14.38.wav,P01,selftalk
210113_2220_00-01-12.72--00-01-13.45.wav,P01,selftalk
200306_2024_00-18-58.06--00-19-00.25698.wav,P01,selftalk
200329_1113_00-02-46.68--00-02-48.42.wav,P01,selftalk
200306_2024_00-06-35.04--00-06-36.66.wav,P01,selftalk
200229_2244_00-04-17.39--00-04-18.89.wav,P01,selftalk
200229_2156_00-00-28.85--00-00-31.37.wav,P01,selftalk
200306_2024_00-15-25.95--00-15-26.89.wav,P01,selftalk
200306_2024_00-04-45.33--00-04-45.92.wav,P01,selftalk
200329_1113_00-03-19.38--00-03-20.01.wav,P01,selftalk
200309_2035_00-00-34.17--00-00-34.64.wav,P01,selftalk
200329_1113_00-15-37.97--00-15-38.98.wav,P01,selftalk
200306_2024_00-19-25.92--00-19-27.28.wav,P01,selftalk
200309_2035_00-00-04.99--00-00-09.135.wav,P01,selftalk
210113_2220_00-01-59.74--00-02-01.35.wav,P01,selftalk
200229_2244_00-03-19.27--00-03-19.57.wav,P01,selftalk
200329_1113_00-03-58.92--00-04-00.571.wav,P01,selftalk
200306_2024_00-20-54.18--00-20-56.04.wav,P01,selftalk
200329_1113_00-13-37.17--00-13-37.77.wav,P01,selftalk
200306_2024_00-19-29.82--00-19-30.44.wav,P01,selftalk
200229_2251_00-00-44.21--00-00-45.49.wav,P01,selftalk
200306_2024_00-12-45.35--00-12-46.19.wav,P01,selftalk
200306_2024_00-09-59.2--00-010-03.963.wav,P01,selftalk
200229_2156_00-00-22.74--00-00-26.78.wav,P01,selftalk
200229_2156_00-03-47.09--00-03-48.24.wav,P01,selftalk
200306_2024_00-14-01.907--00-14-02.445.wav,P01,selftalk
200229_2244_00-04-45.54--00-04-46.48.wav,P01,selftalk
200306_2024_00-17-19.32--00-17-19.94.wav,P01,selftalk
200306_2024_00-16-04.034--00-16-04.475.wav,P01,selftalk
200306_2024_00-20-32.7--00-20-33.54.wav,P01,selftalk
200229_2244_00-04-06.735--00-04-07.644.wav,P01,selftalk
200306_2024_00-10-44.56--00-10-45.11.wav,P01,selftalk
200306_2024_00-16-26.95--00-16-27.38.wav,P01,selftalk
200306_2024_00-15-28--00-15-29.33.wav,P01,selftalk
200306_2024_00-07-25.43--00-07-34.25.wav,P01,selftalk
200229_2251_00-00-14.82--00-00-16.76.wav,P01,selftalk
200329_1113_00-16-13.29--00-16-14.52.wav,P01,selftalk
210113_2220_00-02-41.59--00-02-43.31.wav,P01,selftalk
200306_2024_00-04-36.72--00-04-39.19.wav,P01,selftalk
210113_2220_00-02-04.86--00-02-06.74.wav,P01,selftalk
200329_1113_00-01-18.92--00-01-19.87.wav,P01,selftalk
200306_2024_00-15-45.11--00-15-45.61.wav,P01,selftalk
200306_2024_00-15-39.66--00-15-43.4.wav,P01,selftalk
200229_2251_00-01-40.2--00-01-41.75.wav,P01,selftalk
210113_2220_00-00-47.51--00-00-53.08.wav,P01,selftalk
200329_1113_00-02-38.43--00-02-38.91.wav,P01,selftalk
200229_2251_00-00-28.19--00-00-29.33.wav,P01,selftalk
200329_1113_00-12-25.22--00-12-26.47.wav,P01,selftalk
200306_2024_00-02-10.85--00-02-11.72.wav,P01,selftalk
200229_2244_00-02-20.9--00-02-21.74.wav,P01,selftalk
200306_2024_00-20-25.04--00-20-25.89.wav,P01,selftalk
200229_2251_00-01-18.43--00-01-20.54.wav,P01,selftalk
200229_2244_00-01-25.39--00-01-26.62.wav,P01,selftalk
200306_2024_00-08-33.27--00-08-36.03.wav,P01,selftalk
200306_2024_00-04-54.37--00-04-55.08.wav,P01,selftalk
200329_1113_00-01-25.67--00-01-28.06.wav,P01,selftalk
200229_2251_00-05-21.62--00-05-23.03.wav,P01,selftalk
200306_2024_00-08-03.038--00-08-03.655.wav,P01,selftalk
200329_1113_00-18-08.763--00-18-09.753.wav,P01,selftalk
200229_2251_00-02-55.96--00-02-57.9.wav,P01,selftalk
200229_2156_00-04-29.83--00-04-31.21.wav,P01,selftalk
200306_2024_00-20-50.74--00-20-52.21.wav,P01,selftalk
200229_2244_00-05-24.76--00-05-26.23.wav,P01,selftalk
200309_2035_00-00-35.41--00-00-36.22.wav,P01,selftalk
200229_2244_00-04-37.15--00-04-38.01.wav,P01,selftalk
200306_2024_00-08-10.66--00-08-13.89.wav,P01,selftalk
200306_2024_00-03-49.75--00-03-50.09.wav,P01,selftalk
200306_2024_00-21-27.42--00-21-29.25.wav,P01,selftalk
200229_2251_00-04-41.02--00-04-41.38.wav,P01,selftalk
200306_2024_00-15-53.34--00-15-55.28.wav,P01,selftalk
200306_2024_00-13-14.66--00-13-15.58.wav,P01,selftalk
200229_2244_00-01-35.23--00-01-36.49.wav,P01,selftalk
200229_2156_00-03-28.18--00-03-29.14.wav,P01,selftalk
200306_2024_00-06-27.65--00-06-29.92.wav,P01,selftalk
200302_2140_00-01-07.087--00-01-08.199.wav,P01,selftalk
200306_2024_00-15-50.32--00-15-51.36.wav,P01,selftalk
200329_1113_00-15-35.4--00-15-36.69.wav,P01,selftalk
200229_2251_00-04-29.69--00-04-30.18.wav,P01,selftalk
200309_2035_00-00-37.89--00-00-38.23.wav,P01,selftalk
200329_1113_00-15-03.369--00-15-11.49.wav,P01,selftalk
200306_2024_00-17-12.7--00-17-13.1.wav,P01,selftalk
200306_2024_00-12-31.59--00-12-32.39.wav,P01,selftalk
200229_2251_00-05-18.95--00-05-20.64.wav,P01,selftalk
200229_2251_00-03-59.13--00-04-00.162.wav,P01,selftalk
200306_2024_00-12-38.54--00-12-38.96.wav,P01,selftalk
200306_2024_00-19-57.82--00-19-59.16.wav,P01,selftalk
200306_2024_00-02-48.4--00-02-49.79.wav,P01,selftalk
210113_2220_00-02-13.22--00-02-13.99.wav,P01,selftalk
200306_2024_00-00-56.48--00-00-57.28.wav,P01,selftalk
200306_2024_00-02-40.84--00-02-42.99.wav,P01,selftalk
200329_1113_00-14-45.93--00-14-46.88.wav,P01,selftalk
200306_2024_00-03-46.81--00-03-47.18.wav,P01,selftalk
200306_2024_00-05-09.371--00-05-10.53.wav,P01,selftalk
200229_2244_00-04-31.46--00-04-33.12.wav,P01,selftalk
200329_1113_00-17-42.12--00-17-44.12.wav,P01,selftalk
200329_1113_00-02-27.83--00-02-28.77.wav,P01,selftalk
200329_1113_00-05-21.72--00-05-22.69.wav,P01,selftalk
200329_1113_00-07-28.38--00-07-29.51.wav,P01,selftalk
200229_2251_00-00-56.81--00-00-57.51.wav,P01,selftalk
200329_1113_00-15-28.61--00-15-30.07.wav,P01,selftalk
200306_2024_00-03-32.06--00-03-34.66.wav,P01,selftalk
200329_1113_00-13-38.86--00-13-39.94.wav,P01,selftalk
200306_2024_00-20-22.97--00-20-24.37.wav,P01,selftalk
200306_2024_00-05-01.269--00-05-02.327.wav,P01,selftalk
210113_2220_00-02-32.17--00-02-33.92.wav,P01,selftalk
200229_2244_00-01-57.81--00-01-58.38.wav,P01,selftalk
200229_2244_00-03-36.63--00-03-38.82.wav,P01,selftalk
200306_2024_00-09-18.17--00-09-19.66.wav,P01,selftalk
200309_2035_00-00-22.51--00-00-24.57.wav,P01,selftalk
200306_2024_00-08-21.67--00-08-24.98.wav,P01,selftalk
200306_2024_00-08-37.27--00-08-37.91.wav,P01,selftalk
200309_2035_00-01-04.067--00-01-09.522.wav,P01,selftalk
200229_2244_00-02-54.22--00-02-54.54.wav,P01,selftalk
200306_2024_00-10-40.45--00-10-41.78.wav,P01,selftalk
200229_2251_00-01-51.41--00-01-52.46.wav,P01,selftalk
200329_1113_00-06-17.45--00-06-21.5.wav,P01,selftalk
200229_2251_00-02-13.02--00-02-14.73.wav,P01,selftalk
200509_1621_00-00-18.56--00-00-20.0.wav,P01,dysregulation-bathroom
200509_1619_00-00-38.47--00-00-39.14.wav,P01,dysregulation-bathroom
200509_1619_00-00-23.75--00-00-24.61.wav,P01,dysregulation-bathroom
200509_1619_00-00-45.7--00-00-47.62.wav,P01,dysregulation-bathroom
200509_1621_00-00-02.83--00-00-04.01.wav,P01,dysregulation-bathroom
200509_1621_00-00-08.15--00-00-10.06.wav,P01,dysregulation-bathroom
200509_1621_00-00-13.16--00-00-14.68.wav,P01,dysregulation-bathroom
200509_1619_00-00-35.57--00-00-37.04.wav,P01,dysregulation-bathroom
200509_1619_00-01-04.84--00-01-05.95.wav,P01,dysregulation-bathroom
200509_1619_00-00-20.35--00-00-21.34.wav,P01,dysregulation-bathroom
200509_1619_00-00-31.68--00-00-32.79.wav,P01,dysregulation-bathroom
200509_1619_00-00-43.19--00-00-44.8.wav,P01,dysregulation-bathroom
200509_1619_00-00-28.62--00-00-30.1.wav,P01,dysregulation-bathroom
200509_1619_00-00-25.64--00-00-27.08.wav,P01,dysregulation-bathroom
200509_1619_00-00-51.68--00-00-53.69.wav,P01,dysregulation-bathroom
200509_1619_00-00-48.85--00-00-49.96.wav,P01,dysregulation-bathroom
200509_1619_00-01-08.11--00-01-10.14.wav,P01,dysregulation-bathroom
200509_1619_00-00-40.52--00-00-41.85.wav,P01,dysregulation-bathroom
200418_1334_00-03-20.24--00-03-21.36.wav,P01,request
200307_2145_00-04-59.75--00-05-04.739.wav,P01,request
200418_1334_00-00-07.805--00-00-08.15.wav,P01,request
200418_1334_00-02-19.9--00-02-20.58.wav,P01,request
200418_1334_00-03-37.79--00-03-38.35.wav,P01,request
200418_1321_00-06-56.42--00-06-57.24.wav,P01,request
200307_2145_00-03-44.19--00-03-44.49c.wav,P01,request
200418_1334_00-03-22.66--00-03-23.89.wav,P01,request
200307_2145_00-06-07.66--00-06-07.98c.wav,P01,request
200307_2145_00-02-59.88--00-03-00.682.wav,P01,request
200307_2145_00-03-05.653--00-03-06.868.wav,P01,request
200418_1321_00-03-10.54--00-03-11.05.wav,P01,request
200307_2145_00-02-12.61--00-02-13.5.wav,P01,request
200418_1321_00-03-01.671--00-03-02.53.wav,P01,request
200307_2145_00-05-08.577--00-05-10.07.wav,P01,request
200418_1334_00-00-47.96--00-00-48.85.wav,P01,request
200418_1321_00-02-02.75--00-02-04.101.wav,P01,request
200307_2145_00-06-08.41--00-06-10.21c.wav,P01,request
200418_1321_00-03-48.7--00-03-49.55.wav,P01,request
200307_2145_00-04-40.9--00-04-41.59.wav,P01,request
200418_1321_00-03-23.02--00-03-24.18.wav,P01,request
200418_1321_00-02-09.12--00-02-10.05.wav,P01,request
200307_2145_00-04-35.01--00-04-36.52.wav,P01,request
200307_2145_00-00-49.53--00-00-50.41.wav,P01,request
200418_1334_00-02-36.31--00-02-37.6.wav,P01,request
200418_1321_00-05-53.59--00-05-53.9.wav,P01,request
200307_2145_00-01-19.13--00-01-19.44.wav,P01,request
200418_1321_00-03-30--00-03-30.49.wav,P01,request
200418_1321_00-08-15.71--00-08-16.42.wav,P01,request
200418_1334_00-04-19.05--00-04-19.66.wav,P01,request
200307_2145_00-00-51.29--00-00-51.67.wav,P01,request
200418_1334_00-00-19.48--00-00-20.22.wav,P01,request
200418_1334_00-04-25.41--00-04-26.15.wav,P01,request
200307_2145_00-01-33.69--00-01-34.08.wav,P01,request
200418_1321_00-06-39.79--00-06-41.06.wav,P01,request
200418_1321_00-05-57.53--00-05-58.82.wav,P01,request
200418_1321_00-00-40.75--00-00-41.58.wav,P01,request
200418_1334_00-03-32.06--00-03-32.96.wav,P01,request
200418_1321_00-00-07.232--00-00-07.539.wav,P01,request
200418_1334_00-01-04.904--00-01-05.72.wav,P01,request
200418_1321_00-02-21.38--00-02-21.99.wav,P01,request
200307_2145_00-08-01.121--00-08-04.278.wav,P01,request
200307_2145_00-03-08.201--00-03-09.088.wav,P01,request
200307_2145_00-04-56.96--00-04-58.4.wav,P01,request
200307_2145_00-02-50.41--00-02-51.03.wav,P01,request
200307_2145_00-00-27.75--00-00-29.6.wav,P01,request
200307_2145_00-11-33.19--00-11-33.48.wav,P01,request
200418_1321_00-07-31.4--00-07-32.28.wav,P01,request
200418_1321_00-08-18.00--00-08-19.12.wav,P01,request
200418_1334_00-03-47.48--00-03-48.41.wav,P01,request
200307_2145_00-00-34.86--00-00-39.21.wav,P01,request
200307_2145_00-04-06.505--00-04-07.476.wav,P01,request
200418_1334_00-00-21.16--00-00-22.07.wav,P01,request
200418_1321_00-07-27.45--00-07-28.24.wav,P01,request
200418_1334_00-02-06.528--00-02-06.986.wav,P01,request
200418_1321_00-05-02.34--00-05-03.956.wav,P01,request
200418_1334_00-04-14--00-04-14.3.wav,P01,request
200418_1334_00-04-38.76--00-04-39.13.wav,P01,request
200418_1321_00-06-42.25--00-06-43.04.wav,P01,request
200418_1321_00-06-45.22--00-06-46.17.wav,P01,request
200418_1321_00-03-03.941--00-03-04.914.wav,P01,request
200418_1334_00-04-03.452--00-04-03.825.wav,P01,request
200418_1321_00-05-55.75--00-05-56.67.wav,P01,request
200418_1321_00-02-34.03--00-02-35.15.wav,P01,request
200418_1321_00-00-12.41--00-00-12.74.wav,P01,request
200418_1321_00-03-07.632--00-03-08.286.wav,P01,request
200307_2145_00-00-25.13--00-00-26.52.wav,P01,request
200307_2145_00-01-20.06--00-01-23.14.wav,P01,request
200418_1321_00-01-51.69--00-01-52.98.wav,P01,request
200418_1334_00-00-43.1--00-00-44.01.wav,P01,request
200418_1334_00-03-49.36--00-03-50.52.wav,P01,request
200418_1321_00-04-30.82--00-04-32.6.wav,P01,request
200307_2145_00-02-49.16--00-02-49.55.wav,P01,request
200418_1334_00-02-08.011--00-02-08.5.wav,P01,request
200307_2145_00-01-30.84--00-01-31.14.wav,P01,request
